Wall Clock,Time,Iteration,Deflection,Total Weight,Bar Number
3000.35,4.68186,142,1.73472e-06,134.459,10431
3018.52,4.70787,143,1.37818e-06,125.305,10431
3035.65,4.73389,144,1.10546e-06,116.551,10431
3051.86,4.7599,145,9.63903e-07,108.391,10431
3067.44,4.78591,146,1.05455e-06,100.549,10431
3107.8,4.85193,147,2.68462e-06,146.653,9909
3127.91,4.87794,148,2.20299e-06,136.564,9909
3146.82,4.90395,149,1.89419e-06,127.319,9909
3164.59,4.92996,150,1.405e-06,118.59,9909
3181.39,4.95598,151,1.25549e-06,110.388,9909
3197.2,4.98199,152,1.39425e-06,102.635,9909
3238.76,5.048,153,2.22895e-06,150.981,10226
3259.49,5.07402,154,1.84503e-06,140.761,10226
3278.6,5.10003,155,1.58813e-06,131.21,10226
3296.61,5.12604,156,1.35302e-06,122.277,10226
3313.44,5.15206,157,1.13859e-06,114.016,10226
3329.45,5.17807,158,1.09296e-06,106.038,10226
3344.75,5.20408,159,1.4943e-06,98.4349,10226
3385.46,5.27009,160,2.70859e-06,145.687,9852
3405.52,5.29611,161,2.27229e-06,135.828,9852
3424.37,5.32212,162,1.89336e-06,126.64,9852
3441.68,5.34813,163,1.54157e-06,118.229,9852
3458.33,5.37415,164,1.20184e-06,110.135,9852
3474.04,5.40016,165,1.12113e-06,102.524,9852
3514.68,5.46617,166,2.64277e-06,148.821,10049
3535.1,5.49219,167,2.31113e-06,138.861,10049
3554.09,5.5182,168,1.90633e-06,129.507,10049
3571.72,5.54421,169,1.58193e-06,120.684,10049
3588.27,5.57022,170,1.15836e-06,112.339,10049
3604.09,5.59624,171,9.50252e-07,104.608,10049
3645.98,5.66225,172,2.83978e-06,154.885,10451
3666.96,5.68826,173,2.42393e-06,144.345,10451
3686.26,5.71428,174,2.08354e-06,134.562,10451
3704.22,5.74029,175,1.69451e-06,125.409,10451
3721.15,5.7663,176,1.21292e-06,116.747,10451
3737.34,5.79232,177,9.41015e-07,108.644,10451
3752.81,5.81833,178,1.20877e-06,100.988,10451
3794.88,5.88434,179,2.92124e-06,150.876,10201
3815.76,5.91035,180,2.46474e-06,140.699,10201
3835.01,5.93637,181,2.0566e-06,131.499,10201
3852.98,5.96238,182,1.606e-06,122.743,10201
3869.94,5.98839,183,1.1324e-06,114.213,10201
3886.18,6.01441,184,1.00587e-06,106.219,10201
3901.68,6.04042,185,1.2918e-06,98.5953,10201
3941.9,6.10643,186,2.77985e-06,144.264,9741
3961.79,6.13245,187,2.31227e-06,134.639,9741
3980.23,6.15846,188,1.8882e-06,125.594,9741
3997.36,6.18447,189,1.47712e-06,117.081,9741
4013.62,6.21048,190,1.12049e-06,109.196,9741
4029.17,6.2365,191,1.04637e-06,101.456,9741
4067.62,6.30251,192,3.42434e-06,141.197,9530
4086.85,6.32852,193,2.92843e-06,131.756,9530
4104.63,6.35454,194,2.29179e-06,122.935,9530
4121.49,6.38055,195,1.71323e-06,114.682,9530
4137.53,6.40656,196,1.0908e-06,106.754,9530
4152.94,6.43258,197,9.96486e-07,99.4098,9530
4192.31,6.49859,198,2.78028e-06,143.62,9734
4211.98,6.5246,199,2.2775e-06,134.111,9734
4230.35,6.55061,200,1.7471e-06,125.093,9734
4247.81,6.57663,201,1.28771e-06,116.692,9734
