Wall Clock,Time,Iteration,Deflection,Total Weight,Bar Number
1302.68,2.91324,94,0.00084107,78.7904,7527
1315.59,2.93925,95,0.000840924,74.9828,7527
1327.69,2.96526,96,0.00084845,71.3742,7527
1339.31,2.99128,97,0.000859874,67.8521,7527
1350.74,3.01729,98,0.000880154,64.5444,7527
1361.99,3.0433,99,0.000904219,61.3706,7527
1373.09,3.06931,100,0.000951426,58.1634,7527
1384.05,3.09533,101,0.00100099,55.154,7527
1394.84,3.12134,102,0.0010796,52.2596,7527
1425.15,3.18735,103,0.000839246,79.7649,7620
1438.1,3.21337,104,0.000851006,75.8531,7620
1450.23,3.23938,105,0.000869622,71.9943,7620
1461.85,3.26539,106,0.00087525,68.4345,7620
1473.28,3.29141,107,0.000889937,65.0316,7620
1484.55,3.31742,108,0.000906944,61.7572,7620
1495.65,3.34343,109,0.000956819,58.4811,7620
1506.64,3.36944,110,0.000986615,55.4979,7620
1517.46,3.39546,111,0.00104992,52.4427,7620
1548.85,3.46147,112,0.000799467,82.005,7888
1562.37,3.48748,113,0.000799854,77.9208,7888
1574.86,3.5135,114,0.000804182,74.1403,7888
1586.98,3.53951,115,0.00080976,70.5845,7888
1598.97,3.56552,116,0.000833817,67.0099,7888
1610.66,3.59154,117,0.000855621,63.6537,7888
1622.19,3.61755,118,0.00089424,60.5506,7888
1633.52,3.64356,119,0.000927473,57.5595,7888
1644.7,3.66957,120,0.000987055,54.6405,7888
1675.47,3.73559,121,0.000787665,80.3226,7704
1688.56,3.7616,122,0.000788944,76.3506,7704
1700.71,3.78761,123,0.000795265,72.6072,7704
1712.39,3.81363,124,0.000802372,68.9914,7704
1723.88,3.83964,125,0.000820376,65.472,7704
1735.19,3.86565,126,0.000865425,62.2201,7704
1746.35,3.89167,127,0.000908339,58.9847,7704
1757.32,3.91768,128,0.000951505,55.9466,7704
1768.14,3.94369,129,0.00104168,52.9614,7704
1800.34,4.0097,130,0.000806312,84.1318,8073
1814.21,4.03572,131,0.000809885,79.9666,8073
1827.17,4.06173,132,0.000812293,76.011,8073
1839.75,4.08774,133,0.000819963,72.229,8073
1852.03,4.11376,134,0.000821311,68.6736,8073
1864.11,4.13977,135,0.000840338,65.1853,8073
1875.97,4.16578,136,0.000872031,62.0151,8073
1887.81,4.1918,137,0.000916255,58.7974,8073
1899.3,4.21781,138,0.000976889,55.6648,8073
1910.62,4.24382,139,0.0010771,52.6547,8073
1942.66,4.30983,140,0.000785284,80.6924,7776
1956.23,4.33585,141,0.000791091,76.6726,7776
1968.82,4.36186,142,0.000797722,72.8368,7776
1980.67,4.38787,143,0.000809197,69.246,7776
1992.33,4.41389,144,0.000829426,65.8624,7776
2003.78,4.4399,145,0.000862131,62.4878,7776
2015.08,4.46591,146,0.000895991,59.4139,7776
2026.21,4.49193,147,0.000957828,56.4066,7776
2037.19,4.51794,148,0.00102375,53.4051,7776
2069.31,4.58395,149,0.000785393,81.3753,7899
2083.11,4.60996,150,0.000787602,77.3777,7899
2096.03,4.63598,151,0.000798147,73.5558,7899
2108.21,4.66199,152,0.000807398,69.9444,7899
2120.12,4.688,153,0.000814345,66.4821,7899
2131.84,4.71402,154,0.000863181,63.1222,7899
2143.38,4.74003,155,0.000889108,59.943,7899
2154.74,4.76604,156,0.000989322,56.9271,7899
2165.98,4.79206,157,0.00115892,53.937,7899
2198.34,4.85807,158,0.000767036,84.0904,8134
2212.34,4.88408,159,0.00076903,79.9675,8134
2225.53,4.91009,160,0.000774651,76.0147,8134
2238.29,4.93611,161,0.000789138,72.2366,8134
2250.75,4.96212,162,0.000803225,68.7005,8134
2262.98,4.98813,163,0.000829456,65.1942,8134
2275,5.01415,164,0.000863739,61.7834,8134
2286.85,5.04016,165,0.000912978,58.695,8134
2298.5,5.06617,166,0.000991146,55.6241,8134
2310.01,5.09219,167,0.00106083,52.5684,8134
2342.1,5.1582,168,0.000805506,80.3789,7791
2355.69,5.18421,169,0.000806722,76.3838,7791
2368.33,5.21022,170,0.000828426,72.5645,7791
2380.35,5.23624,171,0.000829223,68.8597,7791
2392.16,5.26225,172,0.000861034,65.4167,7791
2403.83,5.28826,173,0.000899536,62.156,7791
